"broad_group","category","medication","combo","search_type","search_term","source_file","Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:","qc_missing_fields","qc_sparse"
"Cardiovascular_Medication","Other_Cardiovascular_Drugs","Warfarin","FALSE","nonproprietary","Warfarin","Warfarin_nonproprietary_raw.csv","Warfarin Sodium (E)","68788-7515-1",NA,NA,NA,NA,"Preferred Pharmaceuticals, Inc.",NA,NA,NA,NA,NA,"N/A",NA,NA,"N/A","N/A","N/A",NA,"3","TRUE"
"Gastrointestinal_Medication","Antacids","CalciumCarbonate","FALSE","nonproprietary","CalciumCarbonate","CalciumCarbonate_nonproprietary_raw.csv","Florraxyl (E)","84460-903-30","NA","NA","NA","NA","Florrax Pharmaceutical","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Gastrointestinal_Medication","Antacids","MagnesiumOxide","FALSE","nonproprietary","MagnesiumOxide","MagnesiumOxide_nonproprietary_raw.csv","Florraxyl (E)","84460-903-30","NA","NA","NA","NA","Florrax Pharmaceutical","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Gastrointestinal_Medication","Ulcerative_Colitis_Treatment","BalsalazideDisodium","FALSE","nonproprietary","BalsalazideDisodium","BalsalazideDisodium_nonproprietary_raw.csv","Balsalazide Disodium (U)","64380-209-02","NA","NA","NA","NA","Strides Pharma Science Limited","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Gastrointestinal_Medication","Ulcerative_Colitis_Treatment","BalsalazideDisodium","FALSE","nonproprietary","BalsalazideDisodium","BalsalazideDisodium_nonproprietary_raw.csv","Balsalazide Disodium (U)","64380-209-01","NA","NA","NA","NA","Strides Pharma Science Limited","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Hyperlipidemia_Medication","Hyperlipidemia_Medication","Simvastatin","FALSE","nonproprietary","Simvastatin","Simvastatin_nonproprietary_raw.csv","SIMVASTATIN (E)","68788-8379-6","NA","NA","NA","NA","Preferred Pharmaceuticals Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Hyperlipidemia_Medication","Hyperlipidemia_Medication","Simvastatin","FALSE","nonproprietary","Simvastatin","Simvastatin_nonproprietary_raw.csv","SIMVASTATIN (E)","68788-8379-3","NA","NA","NA","NA","Preferred Pharmaceuticals Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Hyperlipidemia_Medication","Hyperlipidemia_Medication","Simvastatin","FALSE","nonproprietary","Simvastatin","Simvastatin_nonproprietary_raw.csv","SIMVASTATIN (E)","68788-8379-9","NA","NA","NA","NA","Preferred Pharmaceuticals Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Hyperlipidemia_Medication","Hyperlipidemia_Medication","Simvastatin","FALSE","nonproprietary","Simvastatin","Simvastatin_nonproprietary_raw.csv","SIMVASTATIN (E)","68788-8379-1","NA","NA","NA","NA","Preferred Pharmaceuticals Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Metabolic_and_Related_Medication","Antithyroid_Agents","PotassiumIodide","FALSE","nonproprietary","PotassiumIodide","PotassiumIodide_nonproprietary_raw.csv","Florraxyl (E)","84460-903-30","NA","NA","NA","NA","Florrax Pharmaceutical","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Metabolic_and_Related_Medication","Lipid_Lowering_Drugs","Simvastatin","FALSE","nonproprietary","Simvastatin","Simvastatin_nonproprietary_raw.csv","SIMVASTATIN (E)","68788-8379-6","NA","NA","NA","NA","Preferred Pharmaceuticals Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Metabolic_and_Related_Medication","Lipid_Lowering_Drugs","Simvastatin","FALSE","nonproprietary","Simvastatin","Simvastatin_nonproprietary_raw.csv","SIMVASTATIN (E)","68788-8379-9","NA","NA","NA","NA","Preferred Pharmaceuticals Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Metabolic_and_Related_Medication","Lipid_Lowering_Drugs","Simvastatin","FALSE","nonproprietary","Simvastatin","Simvastatin_nonproprietary_raw.csv","SIMVASTATIN (E)","68788-8379-3","NA","NA","NA","NA","Preferred Pharmaceuticals Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Metabolic_and_Related_Medication","Lipid_Lowering_Drugs","Simvastatin","FALSE","nonproprietary","Simvastatin","Simvastatin_nonproprietary_raw.csv","SIMVASTATIN (E)","68788-8379-1","NA","NA","NA","NA","Preferred Pharmaceuticals Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Neurologic:musculoskeletal_Medication","Cyclobenzaprine","CyclobenzaprineHydrochloride","FALSE","nonproprietary","CyclobenzaprineHydrochloride","CyclobenzaprineHydrochloride_nonproprietary_raw.csv","Cyclobenzaprine Hydrochloride (E)","69306-075-09",NA,NA,NA,NA,"Doc Rx",NA,NA,NA,NA,NA,"N/A",NA,NA,"N/A","N/A","N/A",NA,"3","TRUE"
"Neurologic:musculoskeletal_Medication","Cyclobenzaprine","CyclobenzaprineHydrochloride","FALSE","nonproprietary","CyclobenzaprineHydrochloride","CyclobenzaprineHydrochloride_nonproprietary_raw.csv","CYCLOBENZAPRINE HYDROCHLORIDE (U)","61919-025-15",NA,NA,NA,NA,"DIRECT RX",NA,NA,NA,NA,NA,"N/A",NA,NA,"N/A","N/A","N/A",NA,"3","TRUE"
"Neurologic:musculoskeletal_Medication","Migraine_Treatment:prevention","Sumatriptan","FALSE","proprietary","Imitrex","Sumatriptan_Imitrex_proprietary_raw.csv","IMITREX (E)","61919-408-09","NA","NA","NA","NA","DIRECT RX","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Neurologic:musculoskeletal_Medication","Migraine_Treatment:prevention","Sumatriptan","FALSE","proprietary","Imitrex","Sumatriptan_Imitrex_proprietary_raw.csv","IMITREX (U)","61919-950-09","NA","NA","NA","NA","DIRECTRX","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Neurologic:musculoskeletal_Medication","Migraine_Treatment:prevention","Sumatriptan","FALSE","nonproprietary","Sumatriptan","Sumatriptan_nonproprietary_raw.csv","IMITREX (E)","61919-408-09","NA","NA","NA","NA","DIRECT RX","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Neurologic:musculoskeletal_Medication","Migraine_Treatment:prevention","Sumatriptan","FALSE","nonproprietary","Sumatriptan","Sumatriptan_nonproprietary_raw.csv","IMITREX (U)","61919-950-09","NA","NA","NA","NA","DIRECTRX","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Neurologic:musculoskeletal_Medication","Migraine_Treatment:prevention","Topiramate","FALSE","nonproprietary","Topiramate","Topiramate_nonproprietary_raw.csv","TOPAMAX (U)","61919-189-60","NA","NA","NA","NA","DIRECT RX","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Neurologic:musculoskeletal_Medication","Migraine_Treatment:prevention","Topiramate","FALSE","nonproprietary","Topiramate","Topiramate_nonproprietary_raw.csv","Topiramate (U)","68382-768-06","NA","NA","NA","NA","Zydus Pharmaceuticals USA Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Neurologic:musculoskeletal_Medication","Migraine_Treatment:prevention","Topiramate","FALSE","nonproprietary","Topiramate","Topiramate_nonproprietary_raw.csv","Topiramate (U)","68382-768-05","NA","NA","NA","NA","Zydus Pharmaceuticals USA Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Neurologic:musculoskeletal_Medication","Migraine_Treatment:prevention","Topiramate","FALSE","nonproprietary","Topiramate","Topiramate_nonproprietary_raw.csv","Topiramate (U)","68382-768-30","NA","NA","NA","NA","Zydus Pharmaceuticals USA Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Neurologic:musculoskeletal_Medication","Migraine_Treatment:prevention","Topiramate","FALSE","nonproprietary","Topiramate","Topiramate_nonproprietary_raw.csv","Topiramate (U)","68382-768-01","NA","NA","NA","NA","Zydus Pharmaceuticals USA Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Neurologic:musculoskeletal_Medication","Migraine_Treatment:prevention","Topiramate","FALSE","nonproprietary","Topiramate","Topiramate_nonproprietary_raw.csv","Topiramate (U)","68382-768-78","NA","NA","NA","NA","Zydus Pharmaceuticals USA Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Neurologic:musculoskeletal_Medication","Migraine_Treatment:prevention","Topiramate","FALSE","nonproprietary","Topiramate","Topiramate_nonproprietary_raw.csv","Topiramate (U)","70771-1675-7","NA","NA","NA","NA","Zydus Lifesciences Limited","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Neurologic:musculoskeletal_Medication","Migraine_Treatment:prevention","Topiramate","FALSE","nonproprietary","Topiramate","Topiramate_nonproprietary_raw.csv","Topiramate (U)","70771-1675-1","NA","NA","NA","NA","Zydus Lifesciences Limited","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Neurologic:musculoskeletal_Medication","Migraine_Treatment:prevention","Topiramate","FALSE","nonproprietary","Topiramate","Topiramate_nonproprietary_raw.csv","Topiramate (U)","70771-1675-3","NA","NA","NA","NA","Zydus Lifesciences Limited","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Neurologic:musculoskeletal_Medication","Migraine_Treatment:prevention","Topiramate","FALSE","nonproprietary","Topiramate","Topiramate_nonproprietary_raw.csv","Topiramate (U)","70771-1675-2","NA","NA","NA","NA","Zydus Lifesciences Limited","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Neurologic:musculoskeletal_Medication","Migraine_Treatment:prevention","Topiramate","FALSE","nonproprietary","Topiramate","Topiramate_nonproprietary_raw.csv","Topiramate (U)","70771-1675-5","NA","NA","NA","NA","Zydus Lifesciences Limited","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Neurologic:musculoskeletal_Medication","Migraine_Treatment:prevention","Topiramate","FALSE","proprietary","Topamax","Topiramate_Topamax_proprietary_raw.csv","TOPAMAX (U)","61919-189-60","NA","NA","NA","NA","DIRECT RX","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Neurologic:musculoskeletal_Medication","NSAID","Celecoxib","FALSE","nonproprietary","Celecoxib","Celecoxib_nonproprietary_raw.csv","CELECOXIB (U)","61919-045-60","NA","NA","NA","NA","DIRECT RX","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Neurologic:musculoskeletal_Medication","NSAID","Celecoxib","FALSE","nonproprietary","Celecoxib","Celecoxib_nonproprietary_raw.csv","CELECOXIB (U)","61919-045-30","NA","NA","NA","NA","DIRECT RX","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Neurologic:musculoskeletal_Medication","NSAID","Diclofenac","FALSE","proprietary","Flector","Diclofenac_Flector_proprietary_raw.csv","FLECTOR (U)","61919-566-30","NA","NA","NA","NA","DIRECT RX","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Neurologic:musculoskeletal_Medication","NSAID","DiclofenacSodium","FALSE","nonproprietary","DiclofenacSodium","DiclofenacSodium_nonproprietary_raw.csv","Diclofenac Sodium D/R (U)","61919-074-60","NA","NA","NA","NA","Direct RX","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Neurologic:musculoskeletal_Medication","NSAID","DiclofenacSodium","FALSE","nonproprietary","DiclofenacSodium","DiclofenacSodium_nonproprietary_raw.csv","Diclofenac Sodium D/R (U)","61919-074-30","NA","NA","NA","NA","Direct RX","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Neurologic:musculoskeletal_Medication","NSAID","DiclofenacSodium","FALSE","nonproprietary","DiclofenacSodium","DiclofenacSodium_nonproprietary_raw.csv","Diclofenac Sodium D/R (U)","61919-074-90","NA","NA","NA","NA","Direct RX","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Neurologic:musculoskeletal_Medication","NSAID","DiclofenacSodium","FALSE","nonproprietary","DiclofenacSodium","DiclofenacSodium_nonproprietary_raw.csv","Diclofenac Sodium D/R (U)","61919-075-60","NA","NA","NA","NA","Direct RX","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Neurologic:musculoskeletal_Medication","NSAID","DiclofenacSodium","FALSE","nonproprietary","DiclofenacSodium","DiclofenacSodium_nonproprietary_raw.csv","Diclofenac Sodium D/R (U)","61919-075-30","NA","NA","NA","NA","Direct RX","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Neurologic:musculoskeletal_Medication","NSAID","HydrocodoneBitartrate","FALSE","nonproprietary","HydrocodoneBitartrate","HydrocodoneBitartrate_nonproprietary_raw.csv","HYDROCODONE BITARTRATE (U)","61919-296-30","NA","NA","NA","NA","DIRECT RX","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Neurologic:musculoskeletal_Medication","NSAID","KetorolacTromethamine","FALSE","nonproprietary","KetorolacTromethamine","KetorolacTromethamine_nonproprietary_raw.csv","Ketorolac Tromethamine (E)","71872-7234-1","NA","NA","NA","NA","Medical Purchasing Solutions, LLC","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","HydroxychloroquineSulfate","FALSE","nonproprietary","HydroxychloroquineSulfate","HydroxychloroquineSulfate_nonproprietary_raw.csv","HYDROXYCHLOROQUINE SULFATE (E)","61919-132-30","NA","NA","NA","NA","DIRECT RX","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Neurologic:musculoskeletal_Medication","Other_Skeletal_Muscle_Relaxants","Methocarbamol","FALSE","nonproprietary","Methocarbamol","Methocarbamol_nonproprietary_raw.csv","ROBAXIN (U)","61919-354-40","NA","NA","NA","NA","DIRECT RX","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Neurologic:musculoskeletal_Medication","Other_Skeletal_Muscle_Relaxants","Methocarbamol","FALSE","proprietary","Robaxin","Methocarbamol_Robaxin_proprietary_raw.csv","ROBAXIN (U)","61919-354-40","NA","NA","NA","NA","DIRECT RX","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Antibiotics","Ampicillin","FALSE","nonproprietary","Ampicillin","Ampicillin_nonproprietary_raw.csv","AMPICILLIN (E)","71872-7204-1","NA","NA","NA","NA","Medical Purchasing Solutions, LLC","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Antibiotics","Ampicillin","FALSE","nonproprietary","Ampicillin","Ampicillin_nonproprietary_raw.csv","AMPICILLIN (E)","71872-7230-1","NA","NA","NA","NA","Medical Purchasing Solutions, LLC","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Antibiotics","Ampicillin","FALSE","nonproprietary","Ampicillin","Ampicillin_nonproprietary_raw.csv","Ampicillin (E)","71872-7280-1","NA","NA","NA","NA","Medical Purchasing Solutions, LLC","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Antibiotics","Ampicillin","FALSE","nonproprietary","Ampicillin","Ampicillin_nonproprietary_raw.csv","Ampicillin (E)","71872-7286-1","NA","NA","NA","NA","Medical Purchasing Solutions, LLC","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Antibiotics","Cephalexin","FALSE","proprietary","Keflex","Cephalexin_Keflex_proprietary_raw.csv","KEFLEX (E)","61919-358-28","NA","NA","NA","NA","DIRECT RX","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Antibiotics","Cephalexin","FALSE","proprietary","Keflex","Cephalexin_Keflex_proprietary_raw.csv","KEFLEX (U)","61919-410-30","NA","NA","NA","NA","DIRECT RX","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Antibiotics","Cephalexin","FALSE","nonproprietary","Cephalexin","Cephalexin_nonproprietary_raw.csv","CEPHALEXIN (U)","61919-051-40","NA","NA","NA","NA","DIRECT RX","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Antibiotics","Cephalexin","FALSE","nonproprietary","Cephalexin","Cephalexin_nonproprietary_raw.csv","CEPHALEXIN (U)","61919-051-30","NA","NA","NA","NA","DIRECT RX","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Antibiotics","Cephalexin","FALSE","nonproprietary","Cephalexin","Cephalexin_nonproprietary_raw.csv","CEPHALEXIN (U)","61919-051-20","NA","NA","NA","NA","DIRECT RX","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Antibiotics","Cephalexin","FALSE","nonproprietary","Cephalexin","Cephalexin_nonproprietary_raw.csv","KEFLEX (E)","61919-358-28","NA","NA","NA","NA","DIRECT RX","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Antibiotics","Cephalexin","FALSE","nonproprietary","Cephalexin","Cephalexin_nonproprietary_raw.csv","KEFLEX (U)","61919-410-30","NA","NA","NA","NA","DIRECT RX","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Antibiotics","Ciprofloxacin","FALSE","proprietary","Cipro","Ciprofloxacin_Cipro_proprietary_raw.csv","Ciprofloxacin (E)","42708-188-14","NA","NA","NA","NA","QPharma, Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Antibiotics","Ciprofloxacin","FALSE","proprietary","Cipro","Ciprofloxacin_Cipro_proprietary_raw.csv","Ciprofloxacin (E)","68071-3876-2","NA","NA","NA","NA","NuCare Pharmaceuticals, Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Antibiotics","Ciprofloxacin","FALSE","proprietary","Cipro","Ciprofloxacin_Cipro_proprietary_raw.csv","Ciprofloxacin (E)","68071-4576-6","NA","NA","NA","NA","NuCare Pharmaceuticals,Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Antibiotics","Ciprofloxacin","FALSE","proprietary","Cipro","Ciprofloxacin_Cipro_proprietary_raw.csv","Ciprofloxacin (E)","68071-4576-4","NA","NA","NA","NA","NuCare Pharmaceuticals,Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Antibiotics","Ciprofloxacin","FALSE","proprietary","Cipro","Ciprofloxacin_Cipro_proprietary_raw.csv","Ciprofloxacin (E)","68071-4576-3","NA","NA","NA","NA","NuCare Pharmaceuticals,Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Antibiotics","Ciprofloxacin","FALSE","proprietary","Cipro","Ciprofloxacin_Cipro_proprietary_raw.csv","Ciprofloxacin (E)","68071-4576-1","NA","NA","NA","NA","NuCare Pharmaceuticals,Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Antibiotics","Ciprofloxacin","FALSE","proprietary","Cipro","Ciprofloxacin_Cipro_proprietary_raw.csv","Ciprofloxacin (E)","68071-4576-2","NA","NA","NA","NA","NuCare Pharmaceuticals,Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Antibiotics","Ciprofloxacin","FALSE","proprietary","Cipro","Ciprofloxacin_Cipro_proprietary_raw.csv","Ciprofloxacin (E)","68071-4627-6","NA","NA","NA","NA","NuCare Pharmaceuticals,Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Antibiotics","Ciprofloxacin","FALSE","proprietary","Cipro","Ciprofloxacin_Cipro_proprietary_raw.csv","Ciprofloxacin (E)","68071-4627-4","NA","NA","NA","NA","NuCare Pharmaceuticals,Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Antibiotics","Ciprofloxacin","FALSE","proprietary","Cipro","Ciprofloxacin_Cipro_proprietary_raw.csv","Ciprofloxacin (E)","68071-4627-2","NA","NA","NA","NA","NuCare Pharmaceuticals,Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Antibiotics","Ciprofloxacin","FALSE","nonproprietary","Ciprofloxacin","Ciprofloxacin_nonproprietary_raw.csv","Ciprofloxacin (E)","42708-188-14","NA","NA","NA","NA","QPharma, Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Antibiotics","Ciprofloxacin","FALSE","nonproprietary","Ciprofloxacin","Ciprofloxacin_nonproprietary_raw.csv","Ciprofloxacin (E)","68071-3876-2","NA","NA","NA","NA","NuCare Pharmaceuticals, Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Antibiotics","Ciprofloxacin","FALSE","nonproprietary","Ciprofloxacin","Ciprofloxacin_nonproprietary_raw.csv","Ciprofloxacin (E)","68071-4576-1","NA","NA","NA","NA","NuCare Pharmaceuticals,Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Antibiotics","Ciprofloxacin","FALSE","nonproprietary","Ciprofloxacin","Ciprofloxacin_nonproprietary_raw.csv","Ciprofloxacin (E)","68071-4576-2","NA","NA","NA","NA","NuCare Pharmaceuticals,Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Antibiotics","Ciprofloxacin","FALSE","nonproprietary","Ciprofloxacin","Ciprofloxacin_nonproprietary_raw.csv","Ciprofloxacin (E)","68071-4576-4","NA","NA","NA","NA","NuCare Pharmaceuticals,Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Antibiotics","Ciprofloxacin","FALSE","nonproprietary","Ciprofloxacin","Ciprofloxacin_nonproprietary_raw.csv","Ciprofloxacin (E)","68071-4576-3","NA","NA","NA","NA","NuCare Pharmaceuticals,Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Antibiotics","Ciprofloxacin","FALSE","nonproprietary","Ciprofloxacin","Ciprofloxacin_nonproprietary_raw.csv","Ciprofloxacin (E)","68071-4576-6","NA","NA","NA","NA","NuCare Pharmaceuticals,Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Antibiotics","Ciprofloxacin","FALSE","nonproprietary","Ciprofloxacin","Ciprofloxacin_nonproprietary_raw.csv","Ciprofloxacin (E)","68071-4627-2","NA","NA","NA","NA","NuCare Pharmaceuticals,Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Antibiotics","Ciprofloxacin","FALSE","nonproprietary","Ciprofloxacin","Ciprofloxacin_nonproprietary_raw.csv","Ciprofloxacin (E)","68071-4627-6","NA","NA","NA","NA","NuCare Pharmaceuticals,Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Antibiotics","Ciprofloxacin","FALSE","nonproprietary","Ciprofloxacin","Ciprofloxacin_nonproprietary_raw.csv","Ciprofloxacin (E)","68071-4627-4","NA","NA","NA","NA","NuCare Pharmaceuticals,Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Antibiotics","Levofloxacin","FALSE","proprietary","Levaquin","Levofloxacin_Levaquin_proprietary_raw.csv","LEVAQUIN (U)","61919-359-10","NA","NA","NA","NA","DIRECT RX","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Antibiotics","Levofloxacin","FALSE","nonproprietary","Levofloxacin","Levofloxacin_nonproprietary_raw.csv","LEVAQUIN (U)","61919-359-10","NA","NA","NA","NA","DIRECT RX","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Hyperlipidemia_Medication","Simvastatin","FALSE","nonproprietary","Simvastatin","Simvastatin_nonproprietary_raw.csv","SIMVASTATIN (E)","68788-8379-6","NA","NA","NA","NA","Preferred Pharmaceuticals Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Hyperlipidemia_Medication","Simvastatin","FALSE","nonproprietary","Simvastatin","Simvastatin_nonproprietary_raw.csv","SIMVASTATIN (E)","68788-8379-3","NA","NA","NA","NA","Preferred Pharmaceuticals Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Hyperlipidemia_Medication","Simvastatin","FALSE","nonproprietary","Simvastatin","Simvastatin_nonproprietary_raw.csv","SIMVASTATIN (E)","68788-8379-9","NA","NA","NA","NA","Preferred Pharmaceuticals Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Hyperlipidemia_Medication","Simvastatin","FALSE","nonproprietary","Simvastatin","Simvastatin_nonproprietary_raw.csv","SIMVASTATIN (E)","68788-8379-1","NA","NA","NA","NA","Preferred Pharmaceuticals Inc.","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
"Other","Severe_Cardiovascular_Medication","LidocaineHydrochloride","FALSE","nonproprietary","LidocaineHydrochloride","LidocaineHydrochloride_nonproprietary_raw.csv","Lidocaine Hydrochloride (E)","71872-7301-1","NA","NA","NA","NA","Medical Purchasing Solutions, LLC","NA","NA","NA","NA","NA","N/A","NA","NA","N/A","N/A","N/A","NA","3","TRUE"
